moved_to_state,from_state,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000,2010
Nevada,Oregon,0.0055,0.0055,0.0047,0.0113,0.0155,0.011,0.0161,0.0183,0.012,0.0139,0.0103,0.0108
Nevada,Pennsylvania,0.0199,0.0109,0.0125,0.0153,0.0197,0.0145,0.0236,0.0183,0.025,0.0218,0.0194,0.0146
Nevada,Rhode Island,0,0.0055,0.0013,0.0021,0.0031,0.001,0.0043,0.0014,0.0021,0.002,0.0015,0.001
Nevada,South Carolina,0.001,0.0041,0.0013,0.001,0,0,0.0011,0.0016,0.0022,0.0026,0.0021,0.0011
Nevada,South Dakota,0.002,0,0.0022,0.0041,0.0072,0.0074,0.0047,0.0124,0.0054,0.0057,0.0044,0.0023
Nevada,Tennessee,0.0045,0.0054,0.0013,0,0.0031,0.0047,0.005,0.0041,0.006,0.0046,0.004,0.0028
Nevada,Texas,0.0045,0.015,0.0036,0.0103,0.0155,0.0277,0.039,0.0395,0.029,0.0293,0.0234,0.0184
Nevada,Utah,0.0477,0.0761,0.0422,0.0923,0.1014,0.0794,0.0526,0.0506,0.0312,0.0321,0.023,0.0203
Nevada,Vermont,0.002,0.0055,0.0038,0.001,0,0.0004,0,0.0011,0.001,0.001,0.0007,0.0008
Nevada,Virginia,0.0045,0.0068,0.0047,0.001,0.0041,0.0009,0.0054,0.0054,0.0061,0.005,0.0046,0.0035
Nevada,Washington,0.0035,0.0068,0.0112,0.0031,0.0052,0.0172,0.0111,0.0172,0.0159,0.0146,0.0137,0.0128
Nevada,West Virginia,0.0015,0.0014,0,0.0042,0.0052,0.0084,0.0029,0.0059,0.0044,0.0036,0.0032,0.0017
Nevada,Wisconsin,0.0114,0.0163,0.0132,0.0104,0.0041,0.0098,0.01,0.0156,0.0121,0.0125,0.0101,0.0078
Nevada,Wyoming,0.0025,0,0.0059,0.0083,0.0041,0.0071,0.0111,0.0063,0.0041,0.0062,0.0044,0.0029
New Hampshire,Alabama,0.0001,0,0,0,0.0002,0.0006,0.0005,0.0007,0.0008,0.0008,0.0011,0.0005
New Hampshire,Alaska,0,0,0,0,0,0,0,0.0006,0.0004,0.0007,0.0009,0.0009
New Hampshire,Arizona,0,0,0,0,0,0.0011,0.0005,0.001,0.0008,0.0012,0.0015,0.002
New Hampshire,Arkansas,0,0,0,0,0.0002,0.0007,0.0002,0.0003,0.0005,0.0006,0.0006,0.0013
New Hampshire,California,0.0004,0.0009,0.0002,0.0006,0.001,0.0005,0.0022,0.0057,0.0072,0.0098,0.0115,0.0135
New Hampshire,Colorado,0.0001,0.0005,0,0,0.0006,0.0002,0.0005,0.0018,0.0015,0.002,0.0018,0.0023
New Hampshire,Connecticut,0.0026,0.0041,0.0052,0.0055,0.003,0.0082,0.01,0.0115,0.0216,0.0237,0.0243,0.0229
New Hampshire,Delaware,0,0.0002,0.0006,0,0.0002,0.0005,0.0005,0.0004,0.0007,0.0008,0.0007,0.0004
New Hampshire,District of Columbia,0,0.0007,0,0,0.0006,0.0005,0.001,0.0018,0.0019,0.0024,0.002,0.0023
New Hampshire,Florida,0.0003,0,0.0003,0.0011,0.0005,0.0012,0.0014,0.0017,0.0045,0.0052,0.007,0.0055
New Hampshire,Georgia,0.0001,0,0,0,0.0003,0.0008,0.0005,0.0006,0.0021,0.0018,0.0025,0.0014
New Hampshire,Hawaii,0,0.0002,0,0,0,0,0.0002,0.0003,0.0006,0.0007,0.0011,0.0011
New Hampshire,Idaho,0,0,0.0002,0,0,0,0.0003,0.0003,0.0005,0.0003,0.0005,0.0003
New Hampshire,Illinois,0.0011,0.0016,0.002,0.0013,0.0012,0.0034,0.0055,0.0033,0.0059,0.0076,0.0065,0.0074
New Hampshire,Indiana,0.0005,0,0,0.0009,0,0.0005,0.0007,0.0006,0.0023,0.0026,0.0024,0.0026
New Hampshire,Iowa,0.0007,0.0002,0.0005,0.0015,0.0008,0.0008,0.0002,0.0009,0.0015,0.0021,0.0015,0.0021
New Hampshire,Kansas,0.0003,0,0,0,0.0006,0.0006,0.0019,0.0016,0.0014,0.0015,0.0013,0.0016
New Hampshire,Kentucky,0.0001,0.0007,0.0011,0,0,0.0004,0.0003,0.0006,0.0014,0.0012,0.0018,0.0008
New Hampshire,Louisiana,0,0,0.0002,0.0002,0.0002,0,0.0009,0.0007,0.0011,0.0014,0.0014,0.0006
New Hampshire,Maine,0.0401,0.0293,0.0384,0.0348,0.0362,0.04,0.0331,0.0374,0.0379,0.033,0.0317,0.0268
New Hampshire,Maryland,0.0004,0.0005,0.0015,0.0002,0.0014,0.0015,0.0026,0.0017,0.0038,0.0033,0.004,0.0052
New Hampshire,Massachusetts,0.0619,0.0697,0.0822,0.0791,0.0973,0.1145,0.1189,0.1655,0.2021,0.2394,0.2457,0.2538
New Hampshire,Michigan,0.001,0.0009,0.0023,0.0011,0.0012,0.0021,0.0029,0.0038,0.0062,0.0055,0.0052,0.0061
New Hampshire,Minnesota,0.0005,0.0009,0.0009,0.0021,0,0,0.0007,0.001,0.0019,0.0023,0.0022,0.003
New Hampshire,Mississippi,0.0001,0.0002,0.0002,0,0.0002,0.0004,0.0002,0.0006,0.0007,0.001,0.0007,0.0012
New Hampshire,Missouri,0.0003,0.0009,0.0002,0.0004,0.0008,0.0011,0.0002,0.0009,0.0019,0.0024,0.0023,0.0016
New Hampshire,Montana,0,0,0,0.0002,0,0.0002,0,0.0003,0.0007,0.0007,0.0003,0.001
New Hampshire,Nebraska,0.0002,0.0005,0,0.0009,0.0004,0,0.0005,0.0018,0.001,0.0014,0.0006,0.0008
New Hampshire,Nevada,0,0,0,0,0,0,0,0,0.0004,0.0002,0.0004,0.0005
New Hampshire,New Jersey,0.0007,0.0023,0.0019,0.0009,0.0018,0.0047,0.0053,0.0084,0.0181,0.0169,0.0169,0.0154
New Hampshire,New Mexico,0,0.0002,0,0,0,0,0.0015,0.0004,0.0006,0.0006,0.001,0.0013
New Hampshire,New York,0.0189,0.0132,0.02,0.0202,0.0172,0.0216,0.0266,0.032,0.0426,0.0506,0.0497,0.0455
New Hampshire,North Carolina,0.0006,0,0,0.0002,0.0002,0.0013,0.0015,0.0026,0.0027,0.003,0.003,0.0049
New Hampshire,North Dakota,0.0001,0,0.0004,0.0004,0,0,0.0002,0.0001,0.0004,0.0007,0.0005,0.0008
New Hampshire,Ohio,0.001,0.0007,0.0007,0.0013,0.0008,0.0037,0.0039,0.0026,0.0075,0.0082,0.0082,0.0084
New Hampshire,Oklahoma,0,0,0,0,0.0002,0,0.0003,0.0014,0.0012,0.0013,0.0013,0.0013
New Hampshire,Oregon,0.0002,0,0.0002,0,0,0,0.0003,0,0.0005,0.0007,0.001,0.0007
New Hampshire,Pennsylvania,0.0011,0.0011,0.0037,0.003,0.0038,0.005,0.0082,0.0088,0.0148,0.017,0.0159,0.0124
New Hampshire,Rhode Island,0.0021,0.0039,0.0038,0.0032,0.0044,0.0067,0.0094,0.0051,0.0089,0.0111,0.0102,0.0102
New Hampshire,South Carolina,0,0.0002,0,0,0,0.0006,0.0014,0.0009,0.0014,0.0016,0.0015,0.0019
New Hampshire,South Dakota,0.0001,0.0002,0,0,0.0006,0.0002,0.0002,0.0003,0.0004,0.0005,0.0005,0.0002
New Hampshire,Tennessee,0.0001,0.0002,0,0.0004,0,0.001,0.0012,0.0009,0.0012,0.0014,0.0011,0.0018
New Hampshire,Texas,0,0,0.0004,0.0002,0.0002,0.0007,0.0027,0.003,0.0033,0.0044,0.0054,0.005
New Hampshire,Utah,0,0,0,0,0,0.0001,0.0003,0.0001,0.0005,0.0007,0.0012,0.0006
New Hampshire,Vermont,0.0416,0.042,0.0469,0.0517,0.0469,0.0461,0.0424,0.0405,0.0295,0.0256,0.0233,0.0215
New Hampshire,Virginia,0.0005,0.0005,0.0011,0.0002,0.0006,0.0008,0.0019,0.0027,0.0048,0.0048,0.0043,0.0057
New Hampshire,Washington,0.0001,0,0.0011,0.0006,0,0.0001,0.0014,0.0017,0.0014,0.0019,0.0025,0.0022
New Hampshire,West Virginia,0.0001,0,0,0,0.0004,0,0.0012,0.001,0.0016,0.0013,0.0014,0.0011
New Hampshire,Wisconsin,0.0004,0,0.0015,0.0004,0.001,0.0009,0.0007,0.001,0.0025,0.0024,0.0019,0.0022
New Hampshire,Wyoming,0,0,0,0.0002,0,0,0,0,0.0002,0.0005,0.0003,0.0003
New Jersey,Alabama,0.0001,0.0002,0.001,0.001,0.002,0.0027,0.0032,0.0032,0.004,0.0032,0.0022,0.0013
New Jersey,Alaska,0,0,0,0,0,0,0.0001,0,0.0001,0.0002,0.0002,0.0002
New Jersey,Arizona,0,0,0,0.0002,0.0001,0.0002,0.0002,0.0002,0.0004,0.0005,0.0006,0.0007
New Jersey,Arkansas,0.0002,0.0002,0.0001,0.0002,0.0003,0.0004,0.0008,0.0007,0.0005,0.0006,0.0004,0.0004
New Jersey,California,0.0005,0.0003,0.0009,0.0006,0.0009,0.0014,0.0023,0.0039,0.0041,0.0051,0.0061,0.0065
New Jersey,Colorado,0.0001,0.0004,0.0002,0.0005,0.0006,0.0006,0.0006,0.0006,0.0007,0.0007,0.0008,0.001
New Jersey,Connecticut,0.0041,0.0049,0.0044,0.0052,0.0058,0.0051,0.0049,0.0045,0.0045,0.0044,0.004,0.0036
New Jersey,Delaware,0.0034,0.0033,0.0033,0.0037,0.0025,0.002,0.0018,0.0018,0.002,0.0023,0.002,0.0019
New Jersey,District of Columbia,0.0008,0.0012,0.0008,0.001,0.0014,0.0014,0.0015,0.0014,0.0016,0.002,0.0017,0.0012
New Jersey,Florida,0.0004,0.0004,0.0008,0.0023,0.0015,0.0034,0.0039,0.0045,0.0051,0.005,0.0048,0.0049
New Jersey,Georgia,0.0007,0.001,0.0029,0.0068,0.0069,0.0083,0.0087,0.0077,0.009,0.0068,0.005,0.0033
New Jersey,Hawaii,0,0,0,0,0,0,0.0001,0.0002,0.0003,0.0004,0.0005,0.0005
New Jersey,Idaho,0,0,0,0.0001,0.0001,0.0001,0.0003,0.0002,0.0002,0.0002,0.0001,0.0002
New Jersey,Illinois,0.0021,0.0028,0.0028,0.0036,0.0038,0.0041,0.0047,0.0055,0.0054,0.0056,0.0048,0.0036
New Jersey,Indiana,0.0006,0.0009,0.0015,0.0012,0.0013,0.0017,0.0019,0.002,0.0019,0.0017,0.0014,0.0013
New Jersey,Iowa,0.0005,0.0004,0.0005,0.001,0.0007,0.0011,0.0008,0.0009,0.001,0.0009,0.0008,0.0006
New Jersey,Kansas,0.0003,0.0002,0.0003,0.0004,0.0005,0.0007,0.0008,0.0009,0.0008,0.0008,0.0008,0.0005
New Jersey,Kentucky,0.0007,0.0005,0.0008,0.001,0.0009,0.001,0.0012,0.0011,0.0013,0.0013,0.001,0.0007
New Jersey,Louisiana,0.0003,0.0004,0.0003,0.0005,0.0004,0.0008,0.0014,0.0014,0.001,0.0013,0.0012,0.0007
New Jersey,Maine,0.0011,0.0009,0.0009,0.0017,0.0013,0.0011,0.0015,0.0017,0.0013,0.0011,0.0009,0.0007
New Jersey,Maryland,0.0058,0.0066,0.0066,0.0062,0.0058,0.0047,0.0041,0.0048,0.0045,0.0043,0.0037,0.0031
New Jersey,Massachusetts,0.0053,0.006,0.0061,0.0088,0.0099,0.0097,0.0098,0.0088,0.008,0.0072,0.0059,0.0049
New Jersey,Michigan,0.001,0.0017,0.0014,0.0011,0.0018,0.0027,0.0025,0.0029,0.0031,0.0033,0.003,0.0026
New Jersey,Minnesota,0.0003,0.0004,0.0003,0.0006,0.001,0.001,0.0011,0.0016,0.0011,0.0011,0.0009,0.0008
New Jersey,Mississippi,0.0002,0.0001,0.0002,0.0003,0.0005,0.0006,0.0012,0.0013,0.0012,0.001,0.0008,0.0004
New Jersey,Missouri,0.0006,0.0006,0.0012,0.0016,0.0011,0.0013,0.0016,0.0018,0.0017,0.0016,0.0014,0.001
New Jersey,Montana,0.0001,0,0,0.0001,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002,0.0001
New Jersey,Nebraska,0.0003,0.0004,0.0003,0.0004,0.0005,0.0006,0.0008,0.0005,0.0005,0.0005,0.0005,0.0003
New Jersey,Nevada,0.0001,0,0,0,0,0,0.0001,0,0.0007,0.0001,0.0002,0.0003
New Jersey,New Hampshire,0.0005,0.0005,0.0011,0.0007,0.0007,0.001,0.001,0.001,0.0007,0.0006,0.0006,0.0006
New Jersey,New Mexico,0,0,0.0001,0,0.0002,0.0001,0.0002,0.0004,0.0005,0.0003,0.0003,0.0004
New Jersey,New York,0.0986,0.0993,0.1082,0.1005,0.0951,0.0959,0.101,0.1033,0.1149,0.1172,0.1117,0.1097
New Jersey,North Carolina,0.0026,0.003,0.0032,0.0072,0.0061,0.0077,0.0096,0.0105,0.012,0.0096,0.0075,0.0056
New Jersey,North Dakota,0.0001,0,0,0.0002,0.0002,0.0001,0.0004,0.0003,0.0003,0.0003,0.0002,0.0002
New Jersey,Ohio,0.0028,0.0034,0.0042,0.0039,0.0044,0.0046,0.0056,0.0066,0.0056,0.0057,0.0044,0.0039
New Jersey,Oklahoma,0,0,0.0002,0.0004,0.0002,0.0008,0.0008,0.001,0.0007,0.0007,0.0006,0.0006
New Jersey,Oregon,0,0,0.0001,0.0001,0.0001,0.0002,0.0003,0.0002,0.0002,0.0004,0.0003,0.0003
New Jersey,Pennsylvania,0.0506,0.052,0.0595,0.0716,0.0694,0.0798,0.0857,0.0777,0.0817,0.0774,0.0661,0.0543
New Jersey,Rhode Island,0.0007,0.001,0.0014,0.0017,0.0016,0.0021,0.0016,0.0015,0.0014,0.0012,0.0011,0.001
New Jersey,South Carolina,0.0008,0.0013,0.0017,0.0039,0.0047,0.006,0.0072,0.0071,0.0083,0.007,0.0055,0.0037
New Jersey,South Dakota,0,0,0.0002,0.0002,0,0.0005,0.0002,0.0003,0.0002,0.0002,0.0002,0.0001
New Jersey,Tennessee,0.0003,0.0002,0.0005,0.0004,0.0013,0.0016,0.0018,0.0012,0.0015,0.0013,0.0011,0.0008
New Jersey,Texas,0.0002,0.0006,0.0004,0.0008,0.0007,0.0021,0.0025,0.0021,0.0024,0.0032,0.0031,0.0031
New Jersey,Utah,0,0,0.0001,0.0002,0.0001,0.0002,0.0001,0.0002,0.0003,0.0003,0.0003,0.0003
New Jersey,Vermont,0.001,0.0006,0.0008,0.0012,0.0008,0.0009,0.001,0.0012,0.0007,0.0005,0.0004,0.0004
New Jersey,Virginia,0.0108,0.0116,0.0096,0.0127,0.0101,0.0109,0.0096,0.0089,0.0089,0.0073,0.0058,0.0047
New Jersey,Washington,0.0001,0.0001,0.0003,0.0005,0.0002,0.0005,0.0007,0.0008,0.0009,0.0008,0.001,0.0009
New Jersey,West Virginia,0.0002,0.0003,0.0006,0.0017,0.0012,0.0021,0.0021,0.0029,0.0025,0.0021,0.0015,0.0008
New Jersey,Wisconsin,0.0005,0.0006,0.0005,0.001,0.0013,0.0014,0.0017,0.0017,0.0014,0.0014,0.0012,0.0009
New Jersey,Wyoming,0,0,0,0,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0002
New Mexico,Alabama,0.0031,0.0041,0.0062,0.0053,0.0047,0.0028,0.0064,0.0032,0.003,0.0027,0.0023,0.0017
New Mexico,Alaska,0,0,0,0,0.0002,0,0.0002,0.0013,0.0009,0.0009,0.0009,0.0027
New Mexico,Arizona,0.0034,0.0016,0.006,0.0057,0.0102,0.0136,0.0136,0.0143,0.0205,0.0223,0.023,0.0229
New Mexico,Arkansas,0.0024,0.0124,0.0091,0.0165,0.0165,0.0183,0.0169,0.0117,0.0081,0.006,0.0045,0.0037
New Mexico,California,0.0016,0.0035,0.0011,0.0071,0.0043,0.0107,0.0185,0.024,0.0341,0.0367,0.0442,0.0455
New Mexico,Colorado,0.0146,0.0127,0.0212,0.0238,0.0234,0.0188,0.0245,0.0235,0.0268,0.0279,0.0261,0.0227
New Mexico,Connecticut,0.0008,0,0.0003,0.0005,0.0004,0.0002,0.0008,0.0023,0.0027,0.0024,0.0027,0.0029
New Mexico,Delaware,0.0007,0,0.0003,0,0,0.0003,0.0003,0.0007,0.0005,0.0005,0.0002,0.0006
New Mexico,District of Columbia,0.0004,0,0.0005,0.0005,0.0002,0.0006,0.0019,0.0009,0.0012,0.0021,0.002,0.0016
New Mexico,Florida,0.0001,0.001,0.0005,0,0.0015,0.003,0.0036,0.0033,0.0046,0.0047,0.0046,0.0053
New Mexico,Georgia,0.0018,0.0048,0.006,0.0033,0.0019,0.0023,0.0045,0.0026,0.0031,0.0026,0.0027,0.0035
New Mexico,Hawaii,0,0,0,0,0,0.0005,0.0006,0.0006,0.0011,0.0012,0.0018,0.0011
New Mexico,Idaho,0,0,0,0,0.0013,0.0014,0.002,0.0021,0.0023,0.0023,0.0022,0.0011
New Mexico,Illinois,0.0144,0.0242,0.0165,0.0123,0.0105,0.0187,0.0196,0.0187,0.0186,0.0196,0.0176,0.0149
New Mexico,Indiana,0.0069,0.0115,0.01,0.0065,0.0054,0.0083,0.0085,0.0059,0.0082,0.0077,0.0063,0.0062
New Mexico,Iowa,0.0081,0.0105,0.0113,0.0058,0.0076,0.0069,0.011,0.0059,0.0078,0.0074,0.0067,0.0055
New Mexico,Kansas,0.0099,0.0156,0.0195,0.0173,0.0177,0.0186,0.0204,0.0141,0.0131,0.0112,0.0086,0.0064
New Mexico,Kentucky,0.0047,0.0117,0.0087,0.0059,0.0065,0.0078,0.0054,0.0053,0.0038,0.0037,0.003,0.0022
New Mexico,Louisiana,0.0013,0.006,0.0042,0.0047,0.0041,0.0056,0.0044,0.0055,0.0047,0.0044,0.0042,0.0042
New Mexico,Maine,0.0012,0.0006,0.0006,0,0.0002,0.0003,0.0011,0.0013,0.0013,0.0011,0.0011,0.0023
New Mexico,Maryland,0.0009,0.0006,0.0008,0,0.0004,0.0014,0.0015,0.002,0.0025,0.0028,0.0023,0.0036
New Mexico,Massachusetts,0.002,0.0038,0.0003,0.0005,0.0006,0.0041,0.0043,0.0048,0.0056,0.0047,0.005,0.0046
New Mexico,Michigan,0.003,0.0029,0.0057,0.0048,0.0029,0.0076,0.0076,0.0084,0.0098,0.0106,0.0092,0.0085
New Mexico,Minnesota,0.0015,0.001,0.0013,0.001,0.0015,0.0018,0.0058,0.0056,0.0055,0.0063,0.006,0.0047
New Mexico,Mississippi,0.0024,0.0041,0.0044,0.0045,0.0045,0.0027,0.005,0.0036,0.0034,0.0022,0.0024,0.0015
New Mexico,Missouri,0.0215,0.0454,0.026,0.0217,0.0231,0.0207,0.0128,0.0146,0.0118,0.0101,0.0076,0.0062
New Mexico,Montana,0.0001,0,0.0009,0.001,0.0011,0.0004,0.0019,0.0027,0.0028,0.0026,0.0026,0.0026
New Mexico,Nebraska,0.002,0.0041,0.0048,0.0035,0.0035,0.0043,0.0062,0.0074,0.0061,0.0053,0.0049,0.0051
New Mexico,Nevada,0.0001,0,0.0009,0.0003,0.0006,0.0005,0.0011,0.0011,0.0029,0.002,0.0024,0.0031
New Mexico,New Hampshire,0.0002,0.0003,0.001,0.0005,0.0005,0,0.0004,0.0005,0.0007,0.0007,0.0007,0.0003
New Mexico,New Jersey,0.0008,0.0006,0.0003,0.0008,0.0006,0.0018,0.0032,0.0039,0.0058,0.0054,0.0062,0.0051
New Mexico,New York,0.0096,0.0051,0.0056,0.0058,0.0026,0.0069,0.0095,0.0126,0.0216,0.0206,0.0196,0.0193
New Mexico,North Carolina,0.0011,0.0029,0.0017,0.0015,0.0015,0.0016,0.0036,0.0036,0.0032,0.0035,0.0029,0.0033
New Mexico,North Dakota,0,0,0.0004,0.0002,0.0006,0.0011,0.0029,0.0017,0.0021,0.0023,0.0021,0.0019
New Mexico,Ohio,0.0107,0.0108,0.016,0.0058,0.0052,0.0092,0.0128,0.011,0.0136,0.0127,0.0115,0.0107
New Mexico,Oklahoma,0.0024,0.0267,0.0219,0.0357,0.0506,0.0572,0.0452,0.0349,0.0281,0.0214,0.0166,0.0091
New Mexico,Oregon,0.0011,0.0006,0.0018,0.0005,0.0002,0.0014,0.0034,0.002,0.0028,0.0026,0.003,0.0034
New Mexico,Pennsylvania,0.0132,0.006,0.0039,0.0044,0.003,0.0052,0.0111,0.013,0.0119,0.0117,0.0107,0.0077
New Mexico,Rhode Island,0.0009,0.0003,0.0002,0,0,0,0.0007,0.0005,0.0008,0.0008,0.0007,0.0005
New Mexico,South Carolina,0.0011,0.0006,0.0018,0.001,0.0004,0.0013,0.0023,0.0006,0.0018,0.0015,0.0017,0.001
New Mexico,South Dakota,0.0002,0,0.002,0.0005,0.0032,0.0022,0.0025,0.0026,0.0027,0.0031,0.0024,0.0028
New Mexico,Tennessee,0.0033,0.0178,0.0154,0.0088,0.0077,0.0057,0.0063,0.0054,0.0044,0.0034,0.0026,0.0023
New Mexico,Texas,0.0443,0.0946,0.0983,0.1254,0.1225,0.1403,0.1162,0.1029,0.0934,0.0879,0.0828,0.0714
New Mexico,Utah,0.0026,0.0006,0.0017,0.0017,0.0024,0.0024,0.0031,0.0036,0.0042,0.006,0.0059,0.0073
New Mexico,Vermont,0.0005,0,0.0005,0.0002,0,0.0003,0.0002,0.0008,0.0007,0.0005,0.0006,0.0003
New Mexico,Virginia,0.0024,0.007,0.0024,0.0017,0.002,0.0011,0.0034,0.0026,0.0041,0.0037,0.0044,0.0035
New Mexico,Washington,0.0003,0.0003,0.0005,0.001,0.0006,0.0022,0.0023,0.0035,0.0044,0.0046,0.0048,0.0054
New Mexico,West Virginia,0.0011,0.0006,0.0008,0.0015,0.0007,0.0032,0.0031,0.0034,0.003,0.003,0.0021,0.0022
New Mexico,Wisconsin,0.0025,0.0038,0.0037,0.002,0.002,0.0034,0.0053,0.0074,0.0067,0.0074,0.0057,0.0055
New Mexico,Wyoming,0,0,0,0.0035,0.0008,0.0018,0.0017,0.0036,0.0027,0.0031,0.0033,0.0024
New York,Alabama,0.0002,0.0002,0.0004,0.0007,0.0011,0.0022,0.0033,0.0038,0.0044,0.0039,0.003,0.0023
New York,Alaska,0,0,0,0,0,0,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003
New York,Arizona,0,0,0,0,0.0001,0.0001,0.0001,0.0003,0.0003,0.0005,0.0007,0.0009
New York,Arkansas,0.0001,0.0001,0.0001,0.0002,0.0004,0.0005,0.0006,0.0006,0.0007,0.0005,0.0005,0.0004
New York,California,0.0006,0.0007,0.0007,0.0011,0.0012,0.0018,0.0021,0.0029,0.0036,0.0048,0.0064,0.0078
New York,Colorado,0.0002,0.0002,0.0004,0.0004,0.0005,0.0005,0.0006,0.0005,0.0006,0.0009,0.0009,0.0012
New York,Connecticut,0.0048,0.0049,0.0048,0.0057,0.0061,0.0056,0.0053,0.0051,0.0055,0.0059,0.0056,0.0061
New York,Delaware,0.0003,0.0004,0.0003,0.0003,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0006
New York,District of Columbia,0.0006,0.0007,0.0007,0.0012,0.0009,0.0011,0.0013,0.0009,0.0013,0.0015,0.0015,0.0012
New York,Florida,0.0003,0.0003,0.0004,0.0014,0.0017,0.0028,0.0032,0.0037,0.0045,0.0046,0.0049,0.0055
New York,Georgia,0.0008,0.0006,0.0015,0.0023,0.0035,0.0057,0.0055,0.0049,0.0054,0.0045,0.0037,0.003
New York,Hawaii,0,0,0.0001,0.0001,0.0001,0.0002,0.0001,0.0002,0.0003,0.0004,0.0005,0.0006
New York,Idaho,0,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0002,0.0003
New York,Illinois,0.0022,0.0028,0.0031,0.0039,0.0042,0.0042,0.004,0.0038,0.004,0.0044,0.004,0.0038
New York,Indiana,0.0007,0.001,0.0011,0.0012,0.0013,0.0014,0.0014,0.0015,0.0015,0.0015,0.0015,0.0013
New York,Iowa,0.0006,0.0007,0.001,0.0009,0.0011,0.0011,0.0009,0.0009,0.0008,0.0008,0.0007,0.0007
New York,Kansas,0.0003,0.0004,0.0004,0.0006,0.0008,0.0007,0.0009,0.0007,0.0007,0.0006,0.0007,0.0006
New York,Kentucky,0.0007,0.0008,0.0009,0.0009,0.0012,0.0013,0.001,0.001,0.001,0.001,0.001,0.0008
New York,Louisiana,0.0004,0.0004,0.0007,0.0007,0.0008,0.001,0.001,0.001,0.001,0.0012,0.0011,0.0009
New York,Maine,0.0012,0.001,0.0009,0.0015,0.0014,0.0015,0.0014,0.0014,0.0013,0.0012,0.0012,0.001
New York,Maryland,0.0018,0.0017,0.0021,0.0025,0.0025,0.0022,0.0023,0.0023,0.0026,0.0023,0.0024,0.0025
New York,Massachusetts,0.0064,0.0067,0.0073,0.0104,0.0102,0.0098,0.0089,0.0079,0.0082,0.008,0.007,0.0065
New York,Michigan,0.0024,0.0024,0.0025,0.0027,0.0026,0.0026,0.0028,0.0027,0.0031,0.0034,0.0033,0.0032
New York,Minnesota,0.0003,0.0004,0.0006,0.0009,0.001,0.001,0.0011,0.0011,0.0011,0.0011,0.0011,0.0012
New York,Mississippi,0.0002,0.0002,0.0002,0.0003,0.0005,0.0007,0.001,0.0013,0.0015,0.0014,0.0011,0.0007
New York,Missouri,0.0007,0.0009,0.0011,0.0015,0.0014,0.0016,0.0015,0.0015,0.0014,0.0014,0.0013,0.0012
New York,Montana,0,0,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003
New York,Nebraska,0.0002,0.0002,0.0005,0.0004,0.0005,0.0007,0.0006,0.0005,0.0005,0.0005,0.0005,0.0006
New York,Nevada,0,0,0,0,0.0001,0.0001,0,0.0001,0.0005,0.0002,0.0002,0.0003
New York,New Hampshire,0.0008,0.0007,0.0006,0.0009,0.0008,0.001,0.0009,0.0007,0.0009,0.0008,0.0008,0.0009
New York,New Jersey,0.0111,0.0115,0.0107,0.0136,0.0144,0.0144,0.0137,0.0128,0.0149,0.0149,0.014,0.0148
New York,New Mexico,0,0,0,0,0.0001,0.0001,0.0001,0.0002,0.0004,0.0003,0.0004,0.0004
New York,North Carolina,0.0012,0.0014,0.002,0.0033,0.0047,0.0063,0.0084,0.0086,0.0096,0.0081,0.0058,0.0046
New York,North Dakota,0,0,0.0001,0.0003,0.0003,0.0002,0.0003,0.0002,0.0003,0.0002,0.0002,0.0002
New York,Ohio,0.0037,0.0038,0.0037,0.0051,0.0052,0.0051,0.0048,0.0049,0.0052,0.0052,0.0048,0.0047
New York,Oklahoma,0,0,0.0001,0.0001,0.0004,0.0004,0.0005,0.0006,0.0006,0.0006,0.0007,0.0005
New York,Oregon,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0003,0.0003,0.0004,0.0004,0.0004
New York,Pennsylvania,0.0154,0.0191,0.0216,0.0254,0.0296,0.0291,0.0271,0.0234,0.0226,0.0196,0.016,0.0139
New York,Rhode Island,0.0009,0.0012,0.0009,0.0014,0.0013,0.0014,0.0013,0.0014,0.0012,0.0011,0.0011,0.001
New York,South Carolina,0.0008,0.0012,0.0017,0.0038,0.0061,0.0087,0.0095,0.0087,0.0102,0.0084,0.0059,0.0038
New York,South Dakota,0.0001,0.0001,0.0001,0.0001,0.0002,0.0002,0.0003,0.0002,0.0003,0.0003,0.0002,0.0003
New York,Tennessee,0.0003,0.0002,0.0005,0.0009,0.001,0.0012,0.0013,0.0013,0.0013,0.0013,0.0011,0.0008
New York,Texas,0.0002,0.0004,0.0004,0.0009,0.0012,0.0016,0.0019,0.0021,0.0021,0.0028,0.0033,0.0037
New York,Utah,0,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0003,0.0002,0.0003,0.0004,0.0003
New York,Vermont,0.0033,0.0024,0.0024,0.0021,0.0019,0.002,0.0018,0.0018,0.0018,0.0018,0.0017,0.0017
